ProcessID,Arrival_Time,Burst_Time,Priority,Start_Time,Completion_Time,Turnaround_Time,Waiting_Time
P6201,9110,1,10,245038,245039,235929,235928
P6215,9128,13,10,245039,245052,235924,235911
P6223,9141,25,10,245052,245077,235936,235911
P6230,9155,22,10,245077,245099,235944,235922
P6232,9159,12,10,245099,245111,235952,235940
P6238,9172,24,10,245111,245135,235963,235939
P6239,9175,5,10,245135,245140,235965,235960
P6243,9178,40,10,245140,245180,236002,235962
P6246,9180,12,10,245180,245192,236012,236000
P6293,9261,50,10,245192,245242,235981,235931
P6302,9275,25,10,245242,245267,235992,235967
P6304,9279,27,10,245267,245294,236015,235988
P6306,9279,19,10,245294,245313,236034,236015
P6319,9293,29,10,245313,245342,236049,236020
P6345,9335,34,10,245342,245376,236041,236007
P6354,9348,30,10,245376,245406,236058,236028
P6357,9353,28,10,245406,245434,236081,236053
P6363,9362,15,10,245434,245449,236087,236072
P6366,9366,14,10,245449,245463,236097,236083
P6367,9366,21,10,245463,245484,236118,236097
P6375,9376,24,10,245484,245508,236132,236108
P6384,9385,15,10,245508,245523,236138,236123
P6409,9424,13,10,245523,245536,236112,236099
P6410,9427,12,10,245536,245548,236121,236109
P6413,9432,25,10,245548,245573,236141,236116
P6425,9451,9,10,245573,245582,236131,236122
P6430,9464,32,10,245582,245614,236150,236118
P6439,9475,39,10,245614,245653,236178,236139
P6467,9522,3,10,245653,245656,236134,236131
P6479,9541,26,10,245656,245682,236141,236115
P6486,9551,1,10,245682,245683,236132,236131
P6491,9556,30,10,245683,245713,236157,236127
P6492,9558,29,10,245713,245742,236184,236155
P6522,9607,8,10,245742,245750,236143,236135
P6524,9609,41,10,245750,245791,236182,236141
P6531,9620,39,10,245791,245830,236210,236171
P6550,9639,43,10,245830,245873,236234,236191
P6576,9680,32,10,245873,245905,236225,236193
P6592,9707,16,10,245905,245921,236214,236198
P6594,9712,46,10,245921,245967,236255,236209
P6605,9731,31,10,245967,245998,236267,236236
P6617,9745,25,10,245998,246023,236278,236253
P6624,9754,36,10,246023,246059,236305,236269
P6636,9778,30,10,246059,246089,236311,236281
P6641,9785,23,10,246089,246112,236327,236304
P6662,9821,37,10,246112,246149,236328,236291
P6683,9846,22,10,246149,246171,236325,236303
P6693,9859,6,10,246171,246177,236318,236312
P6707,9886,33,10,246177,246210,236324,236291
P6715,9902,29,10,246210,246239,236337,236308
P6719,9909,15,10,246239,246254,236345,236330
P6726,9919,25,10,246254,246279,236360,236335
P6727,9922,42,10,246279,246321,236399,236357
P6745,9942,11,10,246321,246332,236390,236379
P6762,9970,7,10,246332,246339,236369,236362
P6771,9986,20,10,246339,246359,236373,236353
P6790,10022,32,10,246359,246391,236369,236337
P6794,10030,19,10,246391,246410,236380,236361
P6804,10041,42,10,246410,246452,236411,236369
P6811,10047,38,10,246452,246490,236443,236405
P6814,10048,8,10,246490,246498,236450,236442
P6826,10069,23,10,246498,246521,236452,236429
P6843,10095,45,10,246521,246566,236471,236426
P6844,10098,17,10,246566,246583,236485,236468
P6855,10118,16,10,246583,246599,236481,236465
P6859,10128,5,10,246599,246604,236476,236471
P6863,10133,23,10,246604,246627,236494,236471
P6864,10136,45,10,246627,246672,236536,236491
P6866,10139,48,10,246672,246720,236581,236533
P6868,10143,44,10,246720,246764,236621,236577
P6882,10160,42,10,246764,246806,236646,236604
P6897,10179,44,10,246806,246850,236671,236627
P6900,10183,9,10,246850,246859,236676,236667
P6902,10187,32,10,246859,246891,236704,236672
P6917,10208,34,10,246891,246925,236717,236683
P6922,10214,49,10,246925,246974,236760,236711
P6926,10219,29,10,246974,247003,236784,236755
P6930,10224,17,10,247003,247020,236796,236779
P6936,10236,40,10,247020,247060,236824,236784
P6958,10275,13,10,247060,247073,236798,236785
P6962,10278,35,10,247073,247108,236830,236795
P6983,10311,25,10,247108,247133,236822,236797
P6984,10311,29,10,247133,247162,236851,236822
P6993,10322,4,10,247162,247166,236844,236840
P7001,10334,22,10,247166,247188,236854,236832
P7008,10339,44,10,247188,247232,236893,236849
P7010,10340,40,10,247232,247272,236932,236892
P7017,10357,22,10,247272,247294,236937,236915
P7027,10371,48,10,247294,247342,236971,236923
P7048,10400,25,10,247342,247367,236967,236942
P7071,10429,1,10,247367,247368,236939,236938
P7088,10462,18,10,247368,247386,236924,236906
P7089,10462,15,10,247386,247401,236939,236924
P7112,10493,28,10,247401,247429,236936,236908
P7115,10495,34,10,247429,247463,236968,236934
P7118,10499,32,10,247463,247495,236996,236964
P7120,10502,36,10,247495,247531,237029,236993
P7125,10504,27,10,247531,247558,237054,237027
P7127,10508,18,10,247558,247576,237068,237050
P7136,10520,30,10,247576,247606,237086,237056
P7153,10545,36,10,247606,247642,237097,237061
P7163,10561,24,10,247642,247666,237105,237081
P7177,10582,11,10,247666,247677,237095,237084
P7186,10595,17,10,247677,247694,237099,237082
P7201,10616,24,10,247694,247718,237102,237078
P7204,10622,12,10,247718,247730,237108,237096
P7206,10626,33,10,247730,247763,237137,237104
P7208,10629,23,10,247763,247786,237157,237134
P7220,10642,16,10,247786,247802,237160,237144
P7222,10644,11,10,247802,247813,237169,237158
P7223,10646,11,10,247813,247824,237178,237167
P7224,10648,22,10,247824,247846,237198,237176
P7225,10648,45,10,247846,247891,237243,237198
P7226,10650,24,10,247891,247915,237265,237241
P7230,10652,44,10,247915,247959,237307,237263
P7241,10668,4,10,247959,247963,237295,237291
P7242,10669,8,10,247963,247971,237302,237294
P7253,10689,35,10,247971,248006,237317,237282
P7255,10690,12,10,248006,248018,237328,237316
P7271,10711,47,10,248018,248065,237354,237307
P7272,10713,26,10,248065,248091,237378,237352
P7282,10732,19,10,248091,248110,237378,237359
P7284,10736,9,10,248110,248119,237383,237374
P7290,10745,30,10,248119,248149,237404,237374
P7303,10766,41,10,248149,248190,237424,237383
P7319,10795,15,10,248190,248205,237410,237395
P7325,10805,26,10,248205,248231,237426,237400
P7340,10835,20,10,248231,248251,237416,237396
P7352,10854,36,10,248251,248287,237433,237397
P7358,10868,11,10,248287,248298,237430,237419
P7362,10873,37,10,248298,248335,237462,237425
P7374,10889,43,10,248335,248378,237489,237446
P7381,10904,10,10,248378,248388,237484,237474
P7391,10915,17,10,248388,248405,237490,237473
P7396,10921,5,10,248405,248410,237489,237484
P7398,10927,40,10,248410,248450,237523,237483
P7417,10946,23,10,248450,248473,237527,237504
P7420,10950,16,10,248473,248489,237539,237523
P7422,10952,42,10,248489,248531,237579,237537
P7439,10978,37,10,248531,248568,237590,237553
P7451,10997,29,10,248568,248597,237600,237571
P7463,11011,20,10,248597,248617,237606,237586
P7466,11018,13,10,248617,248630,237612,237599
P7467,11021,9,10,248630,248639,237618,237609
P7477,11033,29,10,248639,248668,237635,237606
P7488,11057,23,10,248668,248691,237634,237611
P7503,11079,36,10,248691,248727,237648,237612
P7513,11092,27,10,248727,248754,237662,237635
P7549,11146,44,10,248754,248798,237652,237608
P7550,11147,37,10,248798,248835,237688,237651
P7552,11149,15,10,248835,248850,237701,237686
P7557,11157,13,10,248850,248863,237706,237693
P7594,11213,46,10,248863,248909,237696,237650
P7600,11221,11,10,248909,248920,237699,237688
P7613,11245,36,10,248920,248956,237711,237675
P7616,11251,32,10,248956,248988,237737,237705
P7624,11258,32,10,248988,249020,237762,237730
P7625,11258,42,10,249020,249062,237804,237762
P7629,11264,28,10,249062,249090,237826,237798
P7636,11275,40,10,249090,249130,237855,237815
P7640,11280,36,10,249130,249166,237886,237850
P7643,11286,30,10,249166,249196,237910,237880
P7655,11308,30,10,249196,249226,237918,237888
P7663,11320,17,10,249226,249243,237923,237906
P7670,11326,20,10,249243,249263,237937,237917
P7674,11331,29,10,249263,249292,237961,237932
P7681,11342,8,10,249292,249300,237958,237950
P7684,11348,31,10,249300,249331,237983,237952
P7694,11367,31,10,249331,249362,237995,237964
P7695,11370,30,10,249362,249392,238022,237992
P7702,11381,13,10,249392,249405,238024,238011
P7709,11396,32,10,249405,249437,238041,238009
P7716,11409,29,10,249437,249466,238057,238028
P7717,11410,41,10,249466,249507,238097,238056
P7720,11415,17,10,249507,249524,238109,238092
P7722,11418,22,10,249524,249546,238128,238106
P7737,11437,45,10,249546,249591,238154,238109
P7740,11438,21,10,249591,249612,238174,238153
P7742,11443,2,10,249612,249614,238171,238169
P7752,11457,20,10,249614,249634,238177,238157
P7772,11482,41,10,249634,249675,238193,238152
P7790,11507,8,10,249675,249683,238176,238168
P7791,11507,46,10,249683,249729,238222,238176
P7796,11511,13,10,249729,249742,238231,238218
P7805,11520,28,10,249742,249770,238250,238222
P7810,11527,34,10,249770,249804,238277,238243
P7821,11544,46,10,249804,249850,238306,238260
P7829,11554,16,10,249850,249866,238312,238296
P7837,11564,10,10,249866,249876,238312,238302
P7840,11567,49,10,249876,249925,238358,238309
P7843,11573,5,10,249925,249930,238357,238352
P7846,11573,41,10,249930,249971,238398,238357
P7851,11580,10,10,249971,249981,238401,238391
P7859,11592,35,10,249981,250016,238424,238389
P7860,11592,35,10,250016,250051,238459,238424
P7867,11600,15,10,250051,250066,238466,238451
P7871,11608,7,10,250066,250073,238465,238458
P7872,11611,23,10,250073,250096,238485,238462
P7875,11617,11,10,250096,250107,238490,238479
P7884,11632,1,10,250107,250108,238476,238475
P7893,11642,21,10,250108,250129,238487,238466
P7908,11669,43,10,250129,250172,238503,238460
P7917,11684,24,10,250172,250196,238512,238488
P7918,11684,13,10,250196,250209,238525,238512
P7921,11691,17,10,250209,250226,238535,238518
P7937,11718,20,10,250226,250246,238528,238508
P7944,11725,36,10,250246,250282,238557,238521
P7945,11726,11,10,250282,250293,238567,238556
P7949,11734,6,10,250293,250299,238565,238559
P7959,11750,39,10,250299,250338,238588,238549
P7963,11753,28,10,250338,250366,238613,238585
P7990,11789,38,10,250366,250404,238615,238577
P8022,11840,49,10,250404,250453,238613,238564
P8027,11850,21,10,250453,250474,238624,238603
P8030,11851,26,10,250474,250500,238649,238623
P8043,11875,37,10,250500,250537,238662,238625
P8050,11886,42,10,250537,250579,238693,238651
P8056,11893,4,10,250579,250583,238690,238686
P8064,11908,7,10,250583,250590,238682,238675
P8067,11912,2,10,250590,250592,238680,238678
P8076,11927,25,10,250592,250617,238690,238665
P8081,11929,5,10,250617,250622,238693,238688
P8084,11933,13,10,250622,250635,238702,238689
P8089,11943,2,10,250635,250637,238694,238692
P8092,11948,28,10,250637,250665,238717,238689
P8101,11968,9,10,250665,250674,238706,238697
P8102,11971,36,10,250674,250710,238739,238703
P8122,12005,11,10,250710,250721,238716,238705
P8134,12024,26,10,250721,250747,238723,238697
P8143,12032,20,10,250747,250767,238735,238715
P8145,12037,18,10,250767,250785,238748,238730
P8146,12039,34,10,250785,250819,238780,238746
P8155,12050,8,10,250819,250827,238777,238769
P8166,12059,2,10,250827,250829,238770,238768
P8167,12061,44,10,250829,250873,238812,238768
P8171,12068,7,10,250873,250880,238812,238805
P8175,12072,11,10,250880,250891,238819,238808
P8183,12080,8,10,250891,250899,238819,238811
P8188,12087,17,10,250899,250916,238829,238812
P8205,12108,4,10,250916,250920,238812,238808
P8222,12132,4,10,250920,250924,238792,238788
P8240,12156,15,10,250924,250939,238783,238768
P8249,12170,12,10,250939,250951,238781,238769
P8267,12195,49,10,250951,251000,238805,238756
P8271,12206,24,10,251000,251024,238818,238794
P8280,12221,12,10,251024,251036,238815,238803
P8281,12223,35,10,251036,251071,238848,238813
P8306,12261,26,10,251071,251097,238836,238810
P8316,12281,14,10,251097,251111,238830,238816
P8322,12292,44,10,251111,251155,238863,238819
P8327,12299,19,10,251155,251174,238875,238856
P8331,12302,47,10,251174,251221,238919,238872
P8337,12308,32,10,251221,251253,238945,238913
P8338,12309,16,10,251253,251269,238960,238944
P8354,12333,36,10,251269,251305,238972,238936
P8355,12333,5,10,251305,251310,238977,238972
P8377,12362,3,10,251310,251313,238951,238948
P8381,12371,2,10,251313,251315,238944,238942
P8386,12379,10,10,251315,251325,238946,238936
P8388,12383,49,10,251325,251374,238991,238942
P8395,12394,48,10,251374,251422,239028,238980
P8418,12432,40,10,251422,251462,239030,238990
P8433,12462,28,10,251462,251490,239028,239000
P8441,12475,14,10,251490,251504,239029,239015
P8444,12480,50,10,251504,251554,239074,239024
P8446,12482,13,10,251554,251567,239085,239072
P8485,12526,30,10,251567,251597,239071,239041
P8511,12568,44,10,251597,251641,239073,239029
P8514,12571,21,10,251641,251662,239091,239070
P8547,12625,2,10,251662,251664,239039,239037
P8555,12640,11,10,251664,251675,239035,239024
P8576,12681,33,10,251675,251708,239027,238994
P8578,12681,6,10,251708,251714,239033,239027
P8585,12693,7,10,251714,251721,239028,239021
P8604,12724,33,10,251721,251754,239030,238997
P8625,12763,47,10,251754,251801,239038,238991
P8634,12774,37,10,251801,251838,239064,239027
P8647,12796,43,10,251838,251881,239085,239042
P8652,12807,34,10,251881,251915,239108,239074
P8658,12814,2,10,251915,251917,239103,239101
P8668,12830,48,10,251917,251965,239135,239087
P8674,12838,47,10,251965,252012,239174,239127
P8683,12850,49,10,252012,252061,239211,239162
P8685,12856,25,10,252061,252086,239230,239205
P8738,12943,42,10,252086,252128,239185,239143
P8750,12963,26,10,252128,252154,239191,239165
P8754,12968,3,10,252154,252157,239189,239186
P8773,12990,38,10,252157,252195,239205,239167
P8779,12995,46,10,252195,252241,239246,239200
P8792,13020,31,10,252241,252272,239252,239221
P8799,13031,26,10,252272,252298,239267,239241
P8800,13032,19,10,252298,252317,239285,239266
P8809,13051,38,10,252317,252355,239304,239266
P8818,13068,15,10,252355,252370,239302,239287
P8819,13069,14,10,252370,252384,239315,239301
P8825,13075,36,10,252384,252420,239345,239309
P8832,13085,8,10,252420,252428,239343,239335
P8843,13101,7,10,252428,252435,239334,239327
P8863,13141,9,10,252435,252444,239303,239294
P8868,13150,24,10,252444,252468,239318,239294
P8874,13160,23,10,252468,252491,239331,239308
P8875,13163,27,10,252491,252518,239355,239328
P8877,13164,39,10,252518,252557,239393,239354
P8898,13197,41,10,252557,252598,239401,239360
P8905,13202,40,10,252598,252638,239436,239396
P8906,13205,47,10,252638,252685,239480,239433
P8918,13228,5,10,252685,252690,239462,239457
P8982,13315,45,10,252690,252735,239420,239375
P8983,13317,14,10,252735,252749,239432,239418
P8995,13335,30,10,252749,252779,239444,239414
P8998,13340,2,10,252779,252781,239441,239439
P9017,13368,42,10,252781,252823,239455,239413
P9020,13372,47,10,252823,252870,239498,239451
P9023,13378,42,10,252870,252912,239534,239492
P9073,13447,34,10,252912,252946,239499,239465
P9102,13488,25,10,252946,252971,239483,239458
P9136,13538,14,10,252971,252985,239447,239433
P9162,13581,36,10,252985,253021,239440,239404
P9173,13598,3,10,253021,253024,239426,239423
P9174,13598,12,10,253024,253036,239438,239426
P9177,13607,5,10,253036,253041,239434,239429
P9182,13618,24,10,253041,253065,239447,239423
P9192,13633,30,10,253065,253095,239462,239432
P9203,13647,2,10,253095,253097,239450,239448
P9209,13661,39,10,253097,253136,239475,239436
P9210,13664,50,10,253136,253186,239522,239472
P9214,13668,1,10,253186,253187,239519,239518
P9237,13700,37,10,253187,253224,239524,239487
P9241,13706,47,10,253224,253271,239565,239518
P9242,13708,3,10,253271,253274,239566,239563
P9248,13719,2,10,253274,253276,239557,239555
P9251,13725,40,10,253276,253316,239591,239551
P9289,13789,10,10,253316,253326,239537,239527
P9293,13796,10,10,253326,253336,239540,239530
P9303,13814,6,10,253336,253342,239528,239522
P9311,13829,2,10,253342,253344,239515,239513
P9327,13854,7,10,253344,253351,239497,239490
P9328,13855,30,10,253351,253381,239526,239496
P9339,13867,24,10,253381,253405,239538,239514
P9346,13878,11,10,253405,253416,239538,239527
P9366,13912,22,10,253416,253438,239526,239504
P9371,13919,38,10,253438,253476,239557,239519
P9373,13920,31,10,253476,253507,239587,239556
P9374,13921,21,10,253507,253528,239607,239586
P9401,13968,24,10,253528,253552,239584,239560
P9406,13979,7,10,253552,253559,239580,239573
P9415,13993,22,10,253559,253581,239588,239566
P9417,13997,40,10,253581,253621,239624,239584
P9421,14004,28,10,253621,253649,239645,239617
P9428,14017,32,10,253649,253681,239664,239632
P9446,14050,4,10,253681,253685,239635,239631
P9457,14060,44,10,253685,253729,239669,239625
P9479,14094,5,10,253729,253734,239640,239635
P9484,14100,36,10,253734,253770,239670,239634
P9492,14111,23,10,253770,253793,239682,239659
P9493,14113,24,10,253793,253817,239704,239680
P9498,14119,10,10,253817,253827,239708,239698
P9505,14127,13,10,253827,253840,239713,239700
P9535,14172,7,10,253840,253847,239675,239668
P9554,14189,47,10,253847,253894,239705,239658
P9574,14219,35,10,253894,253929,239710,239675
P9579,14230,37,10,253929,253966,239736,239699
P9580,14232,46,10,253966,254012,239780,239734
P9582,14234,31,10,254012,254043,239809,239778
P9586,14240,46,10,254043,254089,239849,239803
P9591,14247,43,10,254089,254132,239885,239842
P9597,14251,13,10,254132,254145,239894,239881
P9630,14311,42,10,254145,254187,239876,239834
P9632,14313,46,10,254187,254233,239920,239874
P9646,14336,27,10,254233,254260,239924,239897
P9654,14346,28,10,254260,254288,239942,239914
P9656,14350,42,10,254288,254330,239980,239938
P9658,14352,15,10,254330,254345,239993,239978
P9659,14354,27,10,254345,254372,240018,239991
P9674,14380,14,10,254372,254386,240006,239992
P9683,14391,4,10,254386,254390,239999,239995
P9684,14394,19,10,254390,254409,240015,239996
P9716,14439,2,10,254409,254411,239972,239970
P9729,14456,8,10,254411,254419,239963,239955
P9731,14457,13,10,254419,254432,239975,239962
P9766,14515,26,10,254432,254458,239943,239917
P9767,14517,27,10,254458,254485,239968,239941
P9774,14525,33,10,254485,254518,239993,239960
P9775,14527,5,10,254518,254523,239996,239991
P9778,14535,27,10,254523,254550,240015,239988
P9788,14550,6,10,254550,254556,240006,240000
P9808,14581,30,10,254556,254586,240005,239975
P9813,14586,45,10,254586,254631,240045,240000
